  Time                 , V(U2B:+)             , V(U4:IN7)            , V(R8:2)              , V(U1B:OUT)           
  4.516666081577e-03  ,2.238687982055e+00  ,4.999999940047e+00  ,2.332430278526e-01  ,7.824798558891e-02  
  4.516677334934e-03  ,2.238512183673e+00  ,4.999999940047e+00  ,2.079744811234e-01  ,7.824711936510e-02  
  4.516694435506e-03  ,2.238245043402e+00  ,4.999999940047e+00  ,1.882133311995e-01  ,7.824850385876e-02  
  4.516713336139e-03  ,2.237949786618e+00  ,4.999999940047e+00  ,1.756357062938e-01  ,7.824826348496e-02  
  4.516751137405e-03  ,2.237359284141e+00  ,4.999999940047e+00  ,1.611170031149e-01  ,7.824976494674e-02  
  4.516815808445e-03  ,2.236349076971e+00  ,4.999999940047e+00  ,1.471443811323e-01  ,7.825024411029e-02  
  4.516915932327e-03  ,2.234785157367e+00  ,4.999999940047e+00  ,1.347556226586e-01  ,7.825105441906e-02  
  4.517090764671e-03  ,2.232054555138e+00  ,4.999999940047e+00  ,1.224343998837e-01  ,7.825148635539e-02  
  4.517369475990e-03  ,2.227702199007e+00  ,4.999999940047e+00  ,1.113583030719e-01  ,7.825214652793e-02  
  4.517831483512e-03  ,2.220489335091e+00  ,4.999999940047e+00  ,1.010507795007e-01  ,7.825297820170e-02  
  4.518570867210e-03  ,2.208950999119e+00  ,4.999999940047e+00  ,9.205396578156e-02  ,7.825384629802e-02  
  4.519786420494e-03  ,2.189995641884e+00  ,4.999999940047e+00  ,8.469559535641e-02  ,7.825517979057e-02  
  4.521026960044e-03  ,2.170669300712e+00  ,4.999999940047e+00  ,8.123326784662e-02  ,7.825534869141e-02  
  4.523508039146e-03  ,2.132077816325e+00  ,4.999999940047e+00  ,7.889417181822e-02  ,7.825601819796e-02  
  4.527614179283e-03  ,2.068410542865e+00  ,4.999999940047e+00  ,7.829467683795e-02  ,7.825668722337e-02  
  4.531953015953e-03  ,2.001448226701e+00  ,4.999999940047e+00  ,7.827126192318e-02  ,7.825674928583e-02  
  4.537178388267e-03  ,1.921300060432e+00  ,4.999999940047e+00  ,7.825716825286e-02  ,7.825717211779e-02  
  4.547178998619e-03  ,1.769720052824e+00  ,4.999999940047e+00  ,7.825767433355e-02  ,7.825754881329e-02  
  4.557179608970e-03  ,1.621022478245e+00  ,4.999999940047e+00  ,7.825767180068e-02  ,7.825754874410e-02  
  4.567180219322e-03  ,1.475794249705e+00  ,4.999999940047e+00  ,7.825767229496e-02  ,7.825754867275e-02  
  4.577180829673e-03  ,1.334608586615e+00  ,4.999999940049e+00  ,7.825767217017e-02  ,7.825754862954e-02  
  4.587181440025e-03  ,1.198022752283e+00  ,4.999999940728e+00  ,7.825767212186e-02  ,7.825754856349e-02  
  4.588431516319e-03  ,1.181300010994e+00  ,4.999999943391e+00  ,7.825213493298e-02  ,7.825484648340e-02  
  4.590931668907e-03  ,1.148099615732e+00  ,4.999999950617e+00  ,7.825495260856e-02  ,7.825629169623e-02  
  4.591533342033e-03  ,1.140159282929e+00  ,4.999999964651e+00  ,7.825011830751e-02  ,7.825345759505e-02  
  4.592736688285e-03  ,1.124337033370e+00  ,5.000000020064e+00  ,7.825233954377e-02  ,7.825477516701e-02  
  4.593037524848e-03  ,1.120393723457e+00  ,4.615098607454e+00  ,7.824821581295e-02  ,7.825226416972e-02  
  4.593112733989e-03  ,1.119408665616e+00  ,3.986005783011e+00  ,7.824611577486e-02  ,7.825043490600e-02  
  4.593167778879e-03  ,1.118687906075e+00  ,3.446530800350e+00  ,7.824613872473e-02  ,7.825047038437e-02  
  4.593250235944e-03  ,1.117608519793e+00  ,2.522094877648e+00  ,7.824640954825e-02  ,7.825082220022e-02  
  4.593291800000e-03  ,1.117064575205e+00  ,2.002092668243e+00  ,7.824577554052e-02  ,7.824963798555e-02  
  4.593291900000e-03  ,1.117063266629e+00  ,2.000796212062e+00  ,7.824620473447e-02  ,7.824124612407e-02  
  4.593292000000e-03  ,1.117061958053e+00  ,1.999500197597e+00  ,7.824620009198e-02  ,7.824128620160e-02  
  4.593296540384e-03  ,1.117002544273e+00  ,1.940521194693e+00  ,7.824582443294e-02  ,7.824495017194e-02  
  4.593301150058e-03  ,1.116942224936e+00  ,1.880225889783e+00  ,7.824576330987e-02  ,7.824564375808e-02  
  4.593310369406e-03  ,1.116821589743e+00  ,1.758317658883e+00  ,7.824568768446e-02  ,7.824664180722e-02  
  4.593328808103e-03  ,1.116580333281e+00  ,1.509234372649e+00  ,7.824563770001e-02  ,7.824857427162e-02  
  4.593332594590e-03  ,1.116530792247e+00  ,1.457204847028e+00  ,7.824575235246e-02  ,7.824577602962e-02  
  4.593340167361e-03  ,1.116431715198e+00  ,1.352936402565e+00  ,7.824572187127e-02  ,7.824616059429e-02  
  4.593355312901e-03  ,1.116233570497e+00  ,1.161796630648e+00  ,7.824562943797e-02  ,7.824818290176e-02  
  4.593360200000e-03  ,1.116169636673e+00  ,1.131602635456e+00  ,7.824581089295e-02  ,7.824509912110e-02  
  4.593365300000e-03  ,1.116102919037e+00  ,1.113886367175e+00  ,7.824574391748e-02  ,7.824587933302e-02  
  4.593369200000e-03  ,1.116051900627e+00  ,1.104822350828e+00  ,7.824578809922e-02  ,7.824535495924e-02  
  4.593371200000e-03  ,1.116025737662e+00  ,1.100185139123e+00  ,7.824591457910e-02  ,7.824400744782e-02  
  4.593371300000e-03  ,1.116024429520e+00  ,1.099952597212e+00  ,7.824620479297e-02  ,7.824124383350e-02  
  4.593373314063e-03  ,1.115998082829e+00  ,1.095245588982e+00  ,7.824598566017e-02  ,7.824330324328e-02  
  4.593377341846e-03  ,1.115945394574e+00  ,1.085791280384e+00  ,7.824581330096e-02  ,7.824507214600e-02  
  4.593385397414e-03  ,1.115840020723e+00  ,1.056477365107e+00  ,7.824568027550e-02  ,7.824675669944e-02  
  4.593401508550e-03  ,1.115629283660e+00  ,8.818384631152e-01  ,7.824563053887e-02  ,7.824830909229e-02  
  4.593408200000e-03  ,1.115541762241e+00  ,8.007127225799e-01  ,7.824574565432e-02  ,7.824585815724e-02  
  4.593408300000e-03  ,1.115540454301e+00  ,7.997933222207e-01  ,7.824620472369e-02  ,7.824124458320e-02  
  4.593419897574e-03  ,1.115388768667e+00  ,6.615057859428e-01  ,7.824565940897e-02  ,7.824715824448e-02  
  4.593432590383e-03  ,1.115222766785e+00  ,5.059505873527e-01  ,7.824562996662e-02  ,7.824800282861e-02  
  4.593446783739e-03  ,1.115037150552e+00  ,3.316196169743e-01  ,7.824562967671e-02  ,7.824822827724e-02  
  4.593449629116e-03  ,1.114999940938e+00  ,3.024132397956e-01  ,7.824581136455e-02  ,7.824509385359e-02  
  4.593455319869e-03  ,1.114925523038e+00  ,2.614110568542e-01  ,7.824577878624e-02  ,7.824546180017e-02  
  4.593462163227e-03  ,1.114836034887e+00  ,2.330135565523e-01  ,7.824574118978e-02  ,7.824591358724e-02  
  4.593475849944e-03  ,1.114657066268e+00  ,2.055155079843e-01  ,7.824563033660e-02  ,7.824797041934e-02  
  4.593492932635e-03  ,1.114433705982e+00  ,1.883175273619e-01  ,7.824563714587e-02  ,7.824856069480e-02  
  4.593519826251e-03  ,1.114082097851e+00  ,1.732045599212e-01  ,7.824566063467e-02  ,7.824893365303e-02  
  4.593564070779e-03  ,1.113503729360e+00  ,1.593216456335e-01  ,7.824580033018e-02  ,7.824972923611e-02  
  4.593639661389e-03  ,1.112515849965e+00  ,1.457689100476e-01  ,7.824611979403e-02  ,7.825044113736e-02  
  4.593712855893e-03  ,1.111559583093e+00  ,1.375511457434e-01  ,7.824635742980e-02  ,7.825076186837e-02  
  4.593859244901e-03  ,1.109647930531e+00  ,1.269380853582e-01  ,7.824685162943e-02  ,7.825125652624e-02  
  4.594152022916e-03  ,1.105828155786e+00  ,1.148561702124e-01  ,7.824815241046e-02  ,7.825222197363e-02  
  4.594618989545e-03  ,1.099745570364e+00  ,1.043179258651e-01  ,7.824936465533e-02  ,7.825299694455e-02  
  4.595348836499e-03  ,1.090262937279e+00  ,9.515345851167e-02  ,7.825072407113e-02  ,7.825382143294e-02  
  4.596551229077e-03  ,1.074705437131e+00  ,8.718974215605e-02  ,7.825233702476e-02  ,7.825477368623e-02  
  4.597795583325e-03  ,1.058690672249e+00  ,8.297827044810e-02  ,7.825332513744e-02  ,7.825534977009e-02  
  4.600284291821e-03  ,1.026926432422e+00  ,7.958437353613e-02  ,7.825448636412e-02  ,7.825602251776e-02  
  4.604747487622e-03  ,9.708684075208e-01  ,7.823486933820e-02  ,7.825614895597e-02  ,7.825698045235e-02  
  4.609386159497e-03  ,9.138812901914e-01  ,7.838365523446e-02  ,7.825587197721e-02  ,7.825682118592e-02  
  4.614616109448e-03  ,8.512484154823e-01  ,7.828156079938e-02  ,7.825649802264e-02  ,7.825718098495e-02  
  4.624616719800e-03  ,7.364953416764e-01  ,7.823951330588e-02  ,7.825695806317e-02  ,7.825744503440e-02  
  4.634617330151e-03  ,6.287028644132e-01  ,7.827337976077e-02  ,7.825695801911e-02  ,7.825744499006e-02  
  4.644617940503e-03  ,5.282964432689e-01  ,7.825986777998e-02  ,7.825695797548e-02  ,7.825744494577e-02  
  4.654618550854e-03  ,4.356723848732e-01  ,7.825986796660e-02  ,7.825695792330e-02  ,7.825744490821e-02  
  4.664619161206e-03  ,3.511962786777e-01  ,7.825986796499e-02  ,7.825695788183e-02  ,7.825744487055e-02  
  4.674619771558e-03  ,2.752015539647e-01  ,7.825986792925e-02  ,7.825695785523e-02  ,7.825744483514e-02  
  4.684620381909e-03  ,2.079881637939e-01  ,7.825986791387e-02  ,7.825695781812e-02  ,7.825744480203e-02  
  4.694620992261e-03  ,1.498214010803e-01  ,7.825986786589e-02  ,7.825695779569e-02  ,7.825744477123e-02  
  4.704621602612e-03  ,1.009308514762e-01  ,7.825986785445e-02  ,7.825695776298e-02  ,7.825744474275e-02  
  4.714622212964e-03  ,6.150948719123e-02  ,7.825986781079e-02  ,7.825695774485e-02  ,7.825744471667e-02  
  4.724622823315e-03  ,3.171290532609e-02  ,7.825986780334e-02  ,7.825695773867e-02  ,7.825744470978e-02  
  4.734623433667e-03  ,1.165871372703e-02  ,7.825986779034e-02  ,7.825695773453e-02  ,7.825744470517e-02  
